source,redirected
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/implement-an-apache-web-server-with-php-enabled","https://www-stage.pluralsight.com/labs/aws/implement-an-apache-web-server-with-php-enabled"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/query-this-berkeley-db-on-linux","https://www-stage.pluralsight.com/labs/aws/query-this-berkeley-db-on-linux"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/building-a-freestyle-job-in-jenkins","https://www-stage.pluralsight.com/labs/aws/building-a-freestyle-job-in-jenkins"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/programmatically-utilizing-data-from-s3","https://www-stage.pluralsight.com/labs/aws/programmatically-utilizing-data-from-s3"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/applying-disaster-recovery-techniques-in-aws","https://www-stage.pluralsight.com/labs/aws/applying-disaster-recovery-techniques-in-aws"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/implement-samba-cifs-fileshares-for-servers-and-clients","https://www-stage.pluralsight.com/labs/aws/implement-samba-cifs-fileshares-for-servers-and-clients"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/building-hub-and-spoke-network-topology-with-transit-gateway","https://www-stage.pluralsight.com/labs/aws/building-hub-and-spoke-network-topology-with-transit-gateway"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/implementing-automated-deployment-through-a-jenkins-pipeline","https://www-stage.pluralsight.com/labs/aws/implementing-automated-deployment-through-a-jenkins-pipeline"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/file-and-buffer-operations-with-vim","https://www-stage.pluralsight.com/labs/aws/file-and-buffer-operations-with-vim"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/create-a-mutating-admission-controller-webhook-with-terraform","https://www-stage.pluralsight.com/labs/aws/create-a-mutating-admission-controller-webhook-with-terraform"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/installing-postgresql-on-centos","https://www-stage.pluralsight.com/labs/aws/installing-postgresql-on-centos"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/dockerizing-a-nodejs-application","https://www-stage.pluralsight.com/labs/aws/dockerizing-a-nodejs-application"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-a-service-with-host-based-security-restrictions","https://www-stage.pluralsight.com/labs/aws/configuring-a-service-with-host-based-security-restrictions"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-a-package-from-source","https://www-stage.pluralsight.com/labs/aws/creating-a-package-from-source"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-a-simple-aws-lambda-function","https://www-stage.pluralsight.com/labs/aws/creating-a-simple-aws-lambda-function"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-ec2-roles-and-instance-profiles-in-aws","https://www-stage.pluralsight.com/labs/aws/using-ec2-roles-and-instance-profiles-in-aws"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/deploying-packaged-kubernetes-apps-with-helm","https://www-stage.pluralsight.com/labs/aws/deploying-packaged-kubernetes-apps-with-helm"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-sieve-to-filter-e-mail","https://www-stage.pluralsight.com/labs/aws/using-sieve-to-filter-e-mail"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/working-with-ansible-templates-variables-and-facts","https://www-stage.pluralsight.com/labs/aws/working-with-ansible-templates-variables-and-facts"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/minikube-using-helm","https://www-stage.pluralsight.com/labs/aws/minikube-using-helm"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/migrating-an-on-site-postgresql-database-to-amazon-aurora","https://www-stage.pluralsight.com/labs/aws/migrating-an-on-site-postgresql-database-to-amazon-aurora"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/rolling-updates-to-a-highly-distributed-web-application-with-aws-codedeploy","https://www-stage.pluralsight.com/labs/aws/rolling-updates-to-a-highly-distributed-web-application-with-aws-codedeploy"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/installing-a-kafka-cluster-and-creating-a-topic","https://www-stage.pluralsight.com/labs/aws/installing-a-kafka-cluster-and-creating-a-topic"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/implementing-health-checks-in-a-kubernetes-application","https://www-stage.pluralsight.com/labs/aws/implementing-health-checks-in-a-kubernetes-application"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/building-a-docker-enterprise-infrastructure-with-mirantis-launchpad","https://www-stage.pluralsight.com/labs/aws/building-a-docker-enterprise-infrastructure-with-mirantis-launchpad"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-iscsi-on-linux","https://www-stage.pluralsight.com/labs/aws/configuring-iscsi-on-linux"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/ldap-create-an-ldif-file","https://www-stage.pluralsight.com/labs/aws/ldap-create-an-ldif-file"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/administering-application-environments-in-kubernetes","https://www-stage.pluralsight.com/labs/aws/administering-application-environments-in-kubernetes"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/working-with-docker-swarm","https://www-stage.pluralsight.com/labs/aws/working-with-docker-swarm"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/allocate-shards-of-indices-to-specific-elasticsearch-nodes","https://www-stage.pluralsight.com/labs/aws/allocate-shards-of-indices-to-specific-elasticsearch-nodes"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/fix-this-broken-encrypted-linux-block-device","https://www-stage.pluralsight.com/labs/aws/fix-this-broken-encrypted-linux-block-device"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/adding-ebs-storage-to-a-linux-ec2-instance","https://www-stage.pluralsight.com/labs/aws/adding-ebs-storage-to-a-linux-ec2-instance"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/advanced-operations-in-vim","https://www-stage.pluralsight.com/labs/aws/advanced-operations-in-vim"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-the-aws-cli-to-create-an-aws-lambda-function","https://www-stage.pluralsight.com/labs/aws/using-the-aws-cli-to-create-an-aws-lambda-function"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-a-lxd-server-for-production-use","https://www-stage.pluralsight.com/labs/aws/configuring-a-lxd-server-for-production-use"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/installing-nomad-on-three-servers","https://www-stage.pluralsight.com/labs/aws/installing-nomad-on-three-servers"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/install-and-configure-lxclxd-for-container-management","https://www-stage.pluralsight.com/labs/aws/install-and-configure-lxclxd-for-container-management"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/back-up-and-restore-elasticsearch-indices","https://www-stage.pluralsight.com/labs/aws/back-up-and-restore-elasticsearch-indices"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/troubleshooting-a-terraform-cycle-error","https://www-stage.pluralsight.com/labs/aws/troubleshooting-a-terraform-cycle-error"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/troubleshooting-daemonsets-in-kubernetes","https://www-stage.pluralsight.com/labs/aws/troubleshooting-daemonsets-in-kubernetes"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-aws-security-hub-to-analyze-an-aws-account","https://www-stage.pluralsight.com/labs/aws/using-aws-security-hub-to-analyze-an-aws-account"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/viewing-and-sorting-data-in-mysql","https://www-stage.pluralsight.com/labs/aws/viewing-and-sorting-data-in-mysql"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-a-lxd-cluster","https://www-stage.pluralsight.com/labs/aws/creating-a-lxd-cluster"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/working-with-windows-accounts-and-security-policies","https://www-stage.pluralsight.com/labs/aws/working-with-windows-accounts-and-security-policies"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-users-and-groups-from-the-command-line","https://www-stage.pluralsight.com/labs/aws/creating-users-and-groups-from-the-command-line"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/profile-a-mongodb-database","https://www-stage.pluralsight.com/labs/aws/profile-a-mongodb-database"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/ex280-practice-exam","https://www-stage.pluralsight.com/labs/aws/ex280-practice-exam"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/manage-kubernetes-resources-with-terraform","https://www-stage.pluralsight.com/labs/aws/manage-kubernetes-resources-with-terraform"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-cloudwatch-for-resource-monitoring","https://www-stage.pluralsight.com/labs/aws/using-cloudwatch-for-resource-monitoring"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/distributing-a-jenkins-build","https://www-stage.pluralsight.com/labs/aws/distributing-a-jenkins-build"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/monitoring-containers-with-prometheus","https://www-stage.pluralsight.com/labs/aws/monitoring-containers-with-prometheus"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/troubleshooting-network-issues","https://www-stage.pluralsight.com/labs/aws/troubleshooting-network-issues"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/extracting-data","https://www-stage.pluralsight.com/labs/aws/extracting-data"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/query-this-xml-file-on-linux","https://www-stage.pluralsight.com/labs/aws/query-this-xml-file-on-linux"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-a-router","https://www-stage.pluralsight.com/labs/aws/configuring-a-router"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/working-with-git-in-the-command-line","https://www-stage.pluralsight.com/labs/aws/working-with-git-in-the-command-line"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/web-services-creating-a-proxy-server","https://www-stage.pluralsight.com/labs/aws/web-services-creating-a-proxy-server"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/postgresql-database-replication-demo-on-linux","https://www-stage.pluralsight.com/labs/aws/postgresql-database-replication-demo-on-linux"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/ldap-configure-an-openldap-server","https://www-stage.pluralsight.com/labs/aws/ldap-configure-an-openldap-server"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-composition-in-python-to-separate-concerns","https://www-stage.pluralsight.com/labs/aws/using-composition-in-python-to-separate-concerns"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/testing-an-application-for-memory-leaks-using-valgrind","https://www-stage.pluralsight.com/labs/aws/testing-an-application-for-memory-leaks-using-valgrind"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-firewalld-rules","https://www-stage.pluralsight.com/labs/aws/creating-firewalld-rules"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/create-an-ssh-tunnel","https://www-stage.pluralsight.com/labs/aws/create-an-ssh-tunnel"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/multiple-ips-on-the-same-interface","https://www-stage.pluralsight.com/labs/aws/multiple-ips-on-the-same-interface"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-a-basic-amazon-s3-lifecycle-policy","https://www-stage.pluralsight.com/labs/aws/creating-a-basic-amazon-s3-lifecycle-policy"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/-troubleshooting-a-terraform-deployment","https://www-stage.pluralsight.com/labs/aws/-troubleshooting-a-terraform-deployment"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/docker-daemon-monitoring-with-prometheus","https://www-stage.pluralsight.com/labs/aws/docker-daemon-monitoring-with-prometheus"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-aws-secrets-manager-for-storing-and-rotating-database-credentials","https://www-stage.pluralsight.com/labs/aws/using-aws-secrets-manager-for-storing-and-rotating-database-credentials"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-nginx-as-a-reverse-proxy-for-an-application-and-blog","https://www-stage.pluralsight.com/labs/aws/using-nginx-as-a-reverse-proxy-for-an-application-and-blog"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/integrating-hashicorp-vault-authentication-to-a-website","https://www-stage.pluralsight.com/labs/aws/integrating-hashicorp-vault-authentication-to-a-website"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/performing-backups-and-restores-on-a-linux-host","https://www-stage.pluralsight.com/labs/aws/performing-backups-and-restores-on-a-linux-host"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/troubleshooting-a-dns-zone","https://www-stage.pluralsight.com/labs/aws/troubleshooting-a-dns-zone"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/external-commands-via-vim","https://www-stage.pluralsight.com/labs/aws/external-commands-via-vim"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/implement-a-disaster-recovery-cluster-using-mariadb-galera-cluster-and-galera-load-balancer","https://www-stage.pluralsight.com/labs/aws/implement-a-disaster-recovery-cluster-using-mariadb-galera-cluster-and-galera-load-balancer"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-a-topic-with-custom-configurations-in-kafka","https://www-stage.pluralsight.com/labs/aws/creating-a-topic-with-custom-configurations-in-kafka"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/setting-up-a-syslog-drain","https://www-stage.pluralsight.com/labs/aws/setting-up-a-syslog-drain"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/servercheck-building-a-python-cli-with-click","https://www-stage.pluralsight.com/labs/aws/servercheck-building-a-python-cli-with-click"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/examine-log-files-and-remove-traces-of-your-presence","https://www-stage.pluralsight.com/labs/aws/examine-log-files-and-remove-traces-of-your-presence"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-and-using-screen-advanced-settings","https://www-stage.pluralsight.com/labs/aws/configuring-and-using-screen-advanced-settings"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/forum-export-modeling-database-tables-with-sqlalchemy-using-python","https://www-stage.pluralsight.com/labs/aws/forum-export-modeling-database-tables-with-sqlalchemy-using-python"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/setting-a-static-host-entry-in-linux","https://www-stage.pluralsight.com/labs/aws/setting-a-static-host-entry-in-linux"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configure-ansible-managed-nodes","https://www-stage.pluralsight.com/labs/aws/configure-ansible-managed-nodes"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/building-from-scm","https://www-stage.pluralsight.com/labs/aws/building-from-scm"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/making-calculations-from-user-input-with-python","https://www-stage.pluralsight.com/labs/aws/making-calculations-from-user-input-with-python"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/enable-audit-logging-on-this-postgresql-instance","https://www-stage.pluralsight.com/labs/aws/enable-audit-logging-on-this-postgresql-instance"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/working-with-iscsi-target-and-initiator-to-mount-on-clients","https://www-stage.pluralsight.com/labs/aws/working-with-iscsi-target-and-initiator-to-mount-on-clients"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configure-shard-allocation-and-forced-awareness-in-elasticsearch","https://www-stage.pluralsight.com/labs/aws/configure-shard-allocation-and-forced-awareness-in-elasticsearch"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/recover-a-corrupted-filesystem","https://www-stage.pluralsight.com/labs/aws/recover-a-corrupted-filesystem"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/loading-data-into-a-redshift-cluster","https://www-stage.pluralsight.com/labs/aws/loading-data-into-a-redshift-cluster"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/exposing-a-kubernetes-application-with-services-and-ingress","https://www-stage.pluralsight.com/labs/aws/exposing-a-kubernetes-application-with-services-and-ingress"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/ftp-configure-an-ftp-server","https://www-stage.pluralsight.com/labs/aws/ftp-configure-an-ftp-server"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-systemd-timers","https://www-stage.pluralsight.com/labs/aws/configuring-systemd-timers"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/ldap-managing-ldap-users","https://www-stage.pluralsight.com/labs/aws/ldap-managing-ldap-users"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/logic-flow-for-powershell-core-in-linux","https://www-stage.pluralsight.com/labs/aws/logic-flow-for-powershell-core-in-linux"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-a-vagrant-box","https://www-stage.pluralsight.com/labs/aws/creating-a-vagrant-box"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/linux-user-management-troubleshooting-login-issues","https://www-stage.pluralsight.com/labs/aws/linux-user-management-troubleshooting-login-issues"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/editing-images-with-scikit-image","https://www-stage.pluralsight.com/labs/aws/editing-images-with-scikit-image"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/working-with-remote-administration-via-vnc-on-suse-linux-enterprise","https://www-stage.pluralsight.com/labs/aws/working-with-remote-administration-via-vnc-on-suse-linux-enterprise"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-an-ec2-instance-with-lambda-in-aws","https://www-stage.pluralsight.com/labs/aws/creating-an-ec2-instance-with-lambda-in-aws"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-a-cronjob-to-run-a-script-periodically","https://www-stage.pluralsight.com/labs/aws/creating-a-cronjob-to-run-a-script-periodically"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-a-disk-schedule-using-udev-rules","https://www-stage.pluralsight.com/labs/aws/configuring-a-disk-schedule-using-udev-rules"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/looking-for-malware-on-linux-systems","https://www-stage.pluralsight.com/labs/aws/looking-for-malware-on-linux-systems"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/deploy-a-tomcat-application-dynamically","https://www-stage.pluralsight.com/labs/aws/deploy-a-tomcat-application-dynamically"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/troubleshooting-a-terraform-locked-state-file-issue","https://www-stage.pluralsight.com/labs/aws/troubleshooting-a-terraform-locked-state-file-issue"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/troubleshooting-samba","https://www-stage.pluralsight.com/labs/aws/troubleshooting-samba"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/working-with-openssl-and-httpd","https://www-stage.pluralsight.com/labs/aws/working-with-openssl-and-httpd"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-prometheus-alertmanager-for-high-availability","https://www-stage.pluralsight.com/labs/aws/configuring-prometheus-alertmanager-for-high-availability"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-and-restoring-a-linux-ec2-snapshot","https://www-stage.pluralsight.com/labs/aws/creating-and-restoring-a-linux-ec2-snapshot"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/creating-least-privilege-policies-in-kubernetes","https://www-stage.pluralsight.com/labs/aws/creating-least-privilege-policies-in-kubernetes"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/add-tls-to-a-kubernetes-service-with-ingress","https://www-stage.pluralsight.com/labs/aws/add-tls-to-a-kubernetes-service-with-ingress"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/customizing-and-launching-an-existing-container-image","https://www-stage.pluralsight.com/labs/aws/customizing-and-launching-an-existing-container-image"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-terraform-cli-commands-workspace-and-state-to-manipulate-a-terraform-deployment","https://www-stage.pluralsight.com/labs/aws/using-terraform-cli-commands-workspace-and-state-to-manipulate-a-terraform-deployment"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/navigating-in-vim","https://www-stage.pluralsight.com/labs/aws/navigating-in-vim"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/building-a-docker-image-using-packer-and-jenkins","https://www-stage.pluralsight.com/labs/aws/building-a-docker-image-using-packer-and-jenkins"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-the-jboss-eap-management-console","https://www-stage.pluralsight.com/labs/aws/using-the-jboss-eap-management-console"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/configuring-samba-and-active-directory-domains","https://www-stage.pluralsight.com/labs/aws/configuring-samba-and-active-directory-domains"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/building-a-cicd-pipeline-with-aws-codepipeline-to-deploy-a-static-website-on-s3","https://www-stage.pluralsight.com/labs/aws/building-a-cicd-pipeline-with-aws-codepipeline-to-deploy-a-static-website-on-s3"
"https://www-stage.pluralsight.com/cloud-guru/labs/aws/using-templates-with-ansible","https://www-stage.pluralsight.com/labs/aws/using-templates-with-ansible"
